account_id,matches,active_days,wins,kills,kills_bots,assists,deaths,pmins,golds,unq_maps,unq_chrs,avg_matches_pd,max_matches_pd,avg_wins_pd,max_wins_pd,lw_match_rate,days_since_last_sign_in,days_since_sign_up,purchase_amt,purchase_freq,has_premium,chat_rate_pm,time_to_first_play,high_spd_internet,resolution,tutorial_progress,dv_churn,dv_purchase_amt
698724,1,1,1,4,57,7,9,21.17,13949,1,1,1.0,1,1.0,1,1.0,5,33,0.0,0,0,59.65,95.92,0,b,0.57,0,0.0
698248,221,18,191,2840,13309,2604,533,2810.08,2484907,10,15,12.28,26,10.61,26,0.4,1,51,0.0,0,0,74.4,126.07,1,b,0.68,0,0.0
305959,2,1,0,5,75,2,8,29.47,187621,2,2,2.0,2,0.0,0,0.0,23,52,0.0,0,0,58.98,268.09,0,b,0.46,1,0.0
399234,1,1,0,3,9,4,6,8.83,8233,1,1,1.0,1,0.0,0,0.0,26,38,0.0,0,0,0.0,136.15,1,b,1.0,1,0.0
231048,5,2,2,12,335,18,13,56.05,42456,4,1,2.5,4,1.0,2,0.0,13,52,0.0,0,0,19.78,209.71,0,c,1.0,1,0.0
340765,5,1,4,40,190,26,8,51.25,46913,4,5,5.0,5,4.0,4,1.0,6,29,0.0,0,0,38.39,155.99,1,d,0.26,1,0.0
104547,10,2,2,40,262,70,98,170.78,129831,2,5,5.0,7,1.0,2,0.3,5,52,0.0,0,0,33.11,133.35,0,a,1.0,0,0.0
236189,1,1,1,0,14,0,2,4.68,3886,1,1,1.0,1,1.0,1,0.0,24,29,0.0,0,0,26.16,137.55,0,a,0.41,1,0.0
610771,41,13,9,53,2105,204,171,519.42,360715,2,5,3.15,7,0.69,3,0.41,1,48,0.0,0,0,64.96,97.21,0,b,1.0,0,0.0
614664,20,7,7,69,377,94,83,216.62,126056,8,5,2.86,5,1.0,4,0.5,2,44,0.0,0,0,40.51,133.0,0,a,0.34,0,0.0
854832,31,6,16,88,1407,198,144,447.23,335488,9,6,5.17,12,2.67,8,0.0,8,34,0.0,0,0,15.53,131.93,0,b,0.36,1,0.0
268722,187,27,75,637,9962,958,1057,2652.2,3470859,12,29,6.93,17,2.78,8,0.2,1,42,21.5,1,1,36.74,91.64,0,c,0.43,0,21.0
175141,6,2,6,36,121,44,4,50.25,42841,6,3,3.0,5,3.0,5,1.0,3,31,0.0,0,0,79.8,214.73,1,c,0.06,1,0.0
146311,119,22,83,628,8208,1018,587,2141.73,1568717,12,13,5.41,16,3.77,12,0.32,1,48,0.0,0,0,8.92,142.03,1,a,0.47,0,0.0
617841,6,3,2,30,68,54,3,62.78,46704,2,3,2.0,3,0.67,1,0.17,7,37,3.3,1,0,60.33,107.22,1,c,1.0,0,0.0
899884,14,3,12,147,1004,131,64,229.4,181694,10,11,4.67,8,4.0,6,0.0,10,48,2.8,1,0,0.0,172.78,1,c,1.0,1,0.0
822075,1,1,1,1,0,3,4,10.53,6356,1,1,1.0,1,1.0,1,0.0,17,36,0.0,0,0,0.0,146.97,1,b,0.11,1,0.0
449068,1,1,1,19,58,3,0,10.52,13231,1,1,1.0,1,1.0,1,0.0,9,34,0.0,0,0,13.54,138.42,1,a,0.81,1,0.0
789747,15,3,8,73,512,141,72,149.78,125645,5,5,5.0,8,2.67,5,0.0,8,43,0.0,0,0,5.86,268.37,0,c,0.92,1,0.0
428838,1,1,1,8,33,19,4,8.870000000000001,7847,1,1,1.0,1,1.0,1,0.0,27,52,0.0,0,0,37.02,252.74,1,b,0.76,1,0.0
457863,31,2,23,318,1471,353,121,410.13,381489,8,10,15.5,23,11.5,19,0.0,11,53,0.0,0,0,21.25,211.0,1,c,0.45,1,0.0
165128,21,4,11,128,1384,306,90,245.68,211842,2,3,5.25,8,2.75,5,0.0,23,28,0.0,0,0,44.81,151.21,1,c,0.66,1,0.0
961744,375,26,134,1709,22942,1764,1091,4410.6,2496815,11,39,14.42,44,5.15,24,0.49,1,51,0.0,0,0,24.98,68.28,0,d,0.34,0,7.3
288886,8,3,4,62,205,87,54,117.07,84553,3,4,2.67,5,1.33,3,0.38,1,50,2.9,1,0,51.66,119.26,1,d,0.79,0,0.0
202470,1,1,0,3,32,6,10,11.3,9182,1,1,1.0,1,0.0,0,0.0,11,36,2.9,1,0,38.28,131.94,0,c,0.38,1,0.0
939671,3,2,3,59,374,37,6,50.85,43706,2,3,1.5,2,1.5,2,0.0,13,28,0.0,0,0,40.76,67.06,1,c,0.61,0,0.0
249190,10,2,9,17,212,51,40,115.05,82694,6,9,5.0,8,4.5,7,0.2,7,30,0.0,0,0,13.71,35.94,0,b,0.62,0,0.0
439186,43,9,25,180,1469,552,241,618.6,443858,7,7,4.78,12,2.78,9,0.0,16,30,0.0,0,0,46.83,254.16,0,c,0.82,1,0.0
801606,103,13,56,916,8779,848,219,1682.03,1370789,7,15,7.92,25,4.31,15,0.0,14,42,0.0,0,0,40.24,167.49,1,c,0.97,1,0.0
556417,2,1,2,11,46,8,7,27.57,18889,2,2,2.0,2,2.0,2,1.0,1,51,0.0,0,0,37.43,165.84,1,c,0.53,0,0.0
985760,202,23,72,375,12060,778,606,3673.23,1404472,5,28,8.78,25,3.13,8,0.31,1,29,0.0,0,0,17.43,85.62,1,b,0.98,0,0.0
942211,696,26,241,2199,49894,3123,4190,13481.95,5869597,7,37,26.77,51,9.27,21,0.17,1,33,54.3,2,1,83.94,137.46,1,c,0.5,0,13.5
791788,5,2,5,41,303,28,12,57.43,51214,5,3,2.5,4,2.5,4,0.0,21,43,0.0,0,0,59.76,238.54,0,b,0.0,1,0.0
118188,118,20,55,741,6415,813,441,1732.1,1496847,6,29,5.9,15,2.75,9,0.2,2,38,0.0,0,0,47.15,273.39,1,b,0.0,1,0.0
875607,14,7,9,74,79,109,51,178.53,226789,2,4,2.0,5,1.29,4,0.0,16,42,0.0,0,0,0.0,191.44,1,c,0.71,1,0.0
236078,14,4,6,74,1192,119,49,279.5,174518,4,8,3.5,6,1.5,3,0.0,20,42,0.0,0,0,7.69,143.9,0,c,0.21,1,0.0
862459,210,16,70,871,9671,1447,589,2749.57,1639975,10,29,13.13,37,4.38,11,0.64,2,30,0.0,0,0,25.97,105.78,1,c,0.72,0,0.0
316517,25,4,16,260,591,360,68,300.65,268952,2,19,6.25,9,4.0,7,0.0,11,42,0.0,0,0,28.57,128.51,1,c,0.86,1,0.0
633860,2,1,1,0,66,18,8,33.25,23921,1,2,2.0,2,1.0,1,0.0,27,34,0.0,0,0,41.07,239.49,0,b,0.64,1,0.0
927969,161,17,68,1068,7167,1321,1076,2091.15,1988396,6,16,9.47,32,4.0,17,0.29,1,50,0.0,0,0,20.83,109.85,0,d,0.87,0,0.0
759722,17,3,8,71,696,141,64,236.77,168250,10,10,5.67,6,2.67,6,0.0,22,55,0.0,0,0,31.09,172.49,0,d,0.61,1,0.0
555331,53,9,21,369,1438,241,224,796.55,667361,4,6,5.89,16,2.33,7,0.0,15,52,0.0,0,0,33.1,117.64,0,c,1.0,1,0.0
738463,12,1,5,49,392,54,70,195.12,151952,1,2,12.0,12,5.0,5,0.0,26,53,0.0,0,0,15.81,199.92,0,a,1.0,1,0.0
176588,388,28,166,1884,24604,1865,1890,5682.85,4641111,11,67,13.86,35,5.93,18,0.31,1,55,67.3,3,1,42.39,83.81,0,c,0.58,0,63.0
147101,82,14,27,152,2655,728,501,1089.18,763302,10,20,5.86,16,1.93,6,0.24,3,36,0.0,0,0,30.07,139.03,1,d,0.69,0,0.0
715729,7,4,3,41,438,95,30,78.23,66982,1,1,1.75,3,0.75,2,0.0,25,50,0.0,0,0,0.0,89.45,0,b,0.45,1,0.0
577933,223,16,83,553,7137,2263,957,2990.1,2222572,6,21,13.94,33,5.19,12,0.0,11,36,0.0,0,0,46.95,156.61,0,c,0.57,0,2.4
580892,12,3,3,11,207,48,46,112.85,78123,2,5,4.0,10,1.0,2,0.0,20,29,0.0,0,0,25.85,103.0,1,b,1.0,1,0.0
225720,580,28,221,1338,29553,6157,2079,8083.05,5502862,8,50,20.71,37,7.89,15,0.26,1,39,40.8,13,1,96.87,117.09,1,c,1.0,0,3.8
745256,14,3,7,28,198,28,37,137.77,94145,9,6,4.67,8,2.33,5,0.0,11,37,0.0,0,0,17.19,258.0,1,b,0.95,1,0.0
874873,67,16,27,278,3097,614,333,914.82,666719,7,15,4.19,13,1.69,8,0.31,1,32,0.0,0,0,37.64,95.61,0,b,0.76,0,0.0
562687,3,2,0,7,37,22,9,22.67,18176,1,2,1.5,2,0.0,0,0.0,18,43,0.0,0,0,26.38,166.0,0,b,0.61,1,0.0
736417,7,3,5,16,318,21,32,93.65,57510,6,4,2.33,4,1.67,4,1.0,1,28,0.0,0,0,53.19,131.31,0,c,0.69,0,0.0
855998,19,4,12,85,518,111,91,198.08,170647,8,5,4.75,7,3.0,6,0.0,24,31,0.0,0,0,23.4,159.99,0,b,0.57,1,0.0
719784,8,2,1,88,247,111,70,122.03,109852,1,4,4.0,7,0.5,1,0.0,16,40,0.0,0,0,23.35,316.92,0,c,0.53,1,0.0
877748,7,1,2,27,263,89,15,104.38,77002,1,4,7.0,7,2.0,2,0.0,28,45,3.0,1,0,38.69,199.98,1,b,0.66,1,0.0
426109,17,4,5,9,824,88,83,216.27,111565,3,3,4.25,6,1.25,3,0.35,1,46,0.0,0,0,68.84,177.47,1,c,0.87,1,0.0
710991,17,7,6,110,748,148,86,239.42,361705,3,8,2.43,4,0.86,2,0.71,1,48,0.0,0,0,62.81,116.28,1,a,0.48,0,0.0
262713,6,1,5,11,129,29,9,51.27,38150,4,3,6.0,6,5.0,4,0.0,23,28,0.0,0,0,43.14,204.05,0,c,0.09,1,0.0
941801,1,1,0,7,91,12,5,17.52,14852,1,1,1.0,1,0.0,0,1.0,1,51,0.0,0,0,23.8,111.55,0,b,0.77,0,0.0
472036,144,16,73,357,6439,761,852,2172.05,2353937,11,17,9.0,18,4.56,9,0.24,1,32,0.0,0,0,52.73,108.25,1,b,0.53,0,2.0
482934,23,6,11,86,775,123,64,219.73,174316,7,4,3.83,9,1.83,5,0.35,4,28,3.0,1,0,10.69,108.98,1,c,0.38,1,0.0
581627,80,25,36,267,4589,539,214,1310.63,748439,6,8,3.2,9,1.44,3,0.16,3,30,0.0,0,0,72.48,75.67,0,b,0.59,0,0.0
185674,3,1,0,9,55,10,20,34.87,124720,2,1,3.0,3,0.0,0,0.0,11,50,0.0,0,0,31.89,93.57,1,a,0.63,0,0.0
602795,6,2,4,33,102,121,5,62.82,46290,3,4,3.0,4,2.0,4,1.0,2,31,0.0,0,0,40.54,61.16,1,b,0.78,1,0.0
934904,16,4,4,87,919,108,58,225.1,158920,7,6,4.0,8,1.0,4,0.0,9,29,0.0,0,0,43.86,215.5,1,b,0.95,1,0.0
556817,1,1,1,0,20,0,0,5.92,4244,1,1,1.0,1,1.0,1,0.0,12,48,0.0,0,0,11.38,69.64,0,b,0.83,1,0.0
446282,123,13,89,448,5860,1545,393,1810.8,1373172,6,28,9.46,24,6.85,19,0.15,1,43,3.0,1,0,39.76,119.49,0,d,0.55,0,0.0
839156,79,6,34,325,4615,612,520,1279.75,818272,13,19,13.17,22,5.67,10,1.0,1,44,0.0,0,0,43.99,70.08,0,a,1.0,0,0.0
571750,11,3,4,31,229,143,48,126.12,96114,1,4,3.67,4,1.33,3,0.0,14,33,0.0,0,0,16.47,214.76,1,c,1.0,1,0.0
197473,10,2,5,34,137,35,46,108.22,72253,9,6,5.0,6,2.5,4,0.0,21,44,2.8,1,0,43.25,288.37,0,c,0.74,1,0.0
164311,6,5,4,58,454,89,39,78.73,73430,2,5,1.2,2,0.8,2,0.0,19,48,0.0,0,0,18.8,204.55,0,a,0.61,1,0.0
144405,4,2,4,18,206,33,7,67.43,45334,3,3,2.0,2,2.0,2,0.0,9,34,0.0,0,0,0.0,131.2,1,b,0.69,1,0.0
189455,17,5,5,23,453,132,167,264.03,185467,3,9,3.4,8,1.0,2,0.0,11,29,0.0,0,0,46.82,238.01,0,b,0.75,1,0.0
643517,114,21,65,479,5512,572,671,1668.38,2545184,13,19,5.43,14,3.1,12,0.25,1,29,2.7,1,0,75.96,85.45,0,c,0.59,0,0.0
261287,6,4,3,10,187,28,32,53.48,34089,3,2,1.5,3,0.75,1,0.17,2,37,0.0,0,0,98.08,199.26,0,c,0.76,1,0.0
351778,12,3,5,23,337,101,71,196.22,112520,6,9,4.0,6,1.67,2,0.0,17,44,3.2,1,0,12.55,205.72,0,b,0.26,1,0.0
532252,2,1,2,25,175,36,6,25.72,27112,1,1,2.0,2,2.0,2,0.0,21,33,0.0,0,0,8.69,72.9,1,b,0.5,1,0.0
377213,131,15,48,234,7137,727,474,2131.2,1458331,9,7,8.73,18,3.2,10,0.31,2,40,0.0,0,0,33.85,120.67,0,d,0.7,0,0.0
201473,8,3,8,6,89,72,40,104.53,72021,3,2,2.67,4,2.67,4,0.25,5,28,0.0,0,0,41.43,90.98,0,b,0.82,0,0.0
895355,70,11,51,618,4902,509,257,1022.3,1369429,15,19,6.36,17,4.64,17,0.0,10,28,0.0,0,0,78.74,108.45,0,b,0.82,0,0.0
877374,11,2,3,15,723,52,49,187.27,86740,3,2,5.5,6,1.5,3,0.0,27,37,0.0,0,0,22.61,121.05,0,d,0.56,1,0.0
725720,1,1,1,1,19,14,9,18.15,11806,1,1,1.0,1,1.0,1,0.0,24,38,2.5,1,0,55.45,193.63,0,a,0.34,1,0.0
798532,77,22,48,583,5998,564,330,1174.18,818925,12,19,3.5,10,2.18,8,0.17,3,36,0.0,0,0,20.48,109.62,0,b,0.93,0,0.0
999963,5,2,4,15,89,22,26,54.72,41693,5,3,2.5,3,2.0,3,0.0,14,50,0.0,0,0,0.0,54.35,1,c,1.0,1,0.0
553695,1,1,0,1,9,4,12,16.92,11149,1,1,1.0,1,0.0,0,0.0,17,42,0.0,0,0,26.9,169.93,0,c,0.41,1,0.0
981897,1,1,0,6,30,10,19,16.75,13694,1,1,1.0,1,0.0,0,0.0,27,35,2.7,1,0,33.65,76.52,0,b,0.26,1,0.0
820879,4,3,2,8,147,46,15,63.62,41323,2,2,1.33,2,0.67,1,0.0,22,30,2.9,1,0,49.94,143.22,1,b,0.6,1,0.0
459465,24,3,0,0,1,1,1,345.42,202177,1,3,8.0,14,0.0,0,0.0,26,31,0.0,0,0,82.45,81.31,0,a,0.33,0,0.0
717522,14,2,7,50,453,147,42,189.2,127391,3,7,7.0,9,3.5,5,0.0,10,43,3.1,1,0,7.38,143.58,1,c,0.6,0,0.0
194225,2,1,2,8,97,6,2,16.05,15468,2,1,2.0,2,2.0,2,0.0,24,48,0.0,0,0,59.63,278.77,1,b,0.8,1,0.0
803050,207,26,63,824,6032,1086,827,2617.6,1925303,4,8,7.96,19,2.42,7,0.32,1,52,0.0,0,0,9.27,87.83,0,c,0.43,0,0.0
931068,347,25,142,1213,16994,2655,1520,4963.93,3531810,7,31,13.88,39,5.68,9,0.28,1,37,0.0,0,0,33.44,107.06,1,c,1.0,0,0.0
223022,2,1,0,10,112,21,12,41.62,31929,1,2,2.0,2,0.0,0,0.0,22,49,0.0,0,0,38.47,202.4,1,d,0.5,1,0.0
468433,15,4,4,17,677,45,88,226.9,110965,2,4,3.75,8,1.0,2,0.0,24,50,0.0,0,0,15.72,85.87,0,b,0.46,1,0.0
141155,2,1,0,27,80,15,1,11.08,14356,1,1,2.0,2,0.0,0,0.0,27,41,0.0,0,0,34.29,167.28,1,c,0.0,1,0.0
798911,2,1,2,13,120,5,7,23.12,21046,1,1,2.0,2,2.0,1,0.0,19,41,0.0,0,0,5.08,208.47,1,c,0.9,1,0.0
496193,15,1,0,45,377,95,54,138.5,104212,2,5,15.0,15,0.0,0,1.0,3,46,3.0,1,0,65.18,104.74,0,c,0.3,0,0.0
589761,13,3,5,52,737,57,118,260.03,3145795,4,8,4.33,7,1.67,2,0.0,21,40,2.8,1,0,40.31,216.99,1,b,0.74,1,0.0
298519,27,5,16,129,1014,195,112,317.18,237716,11,12,5.4,14,3.2,9,0.0,21,37,2.9,1,0,0.0,86.21,1,c,0.39,1,0.0
199277,5,2,4,61,176,28,6,59.82,53041,3,3,2.5,3,2.0,2,0.0,17,28,0.0,0,0,22.42,102.58,1,b,0.76,1,0.0
744297,6,2,3,18,397,83,31,85.47,64948,1,1,3.0,4,1.5,2,0.33,2,50,0.0,0,0,36.73,121.76,0,c,0.55,0,0.0
734199,19,4,8,95,798,100,95,247.92,205741,4,4,4.75,6,2.0,4,0.0,19,38,0.0,0,0,0.0,97.66,0,b,0.78,0,0.0
992796,110,22,52,408,5753,680,308,1765.88,1281238,7,14,5.0,17,2.36,9,0.15,1,46,0.0,0,0,29.79,72.93,0,c,0.39,0,0.0
412185,93,9,37,226,6625,608,218,1264.93,2887485,8,4,10.33,19,4.11,8,0.17,5,29,0.0,0,0,66.09,146.2,0,b,0.58,1,0.0
176521,53,13,22,152,2292,322,285,759.08,563925,5,6,4.08,10,1.69,4,0.0,8,54,0.0,0,0,15.31,109.79,0,c,0.71,0,0.0
247268,24,4,13,110,463,330,42,272.1,202725,3,10,6.0,8,3.25,5,0.0,21,38,0.0,0,0,34.36,193.92,1,c,0.07,1,0.0
352910,18,4,5,35,433,122,31,172.38,107480,4,6,4.5,6,1.25,3,0.39,5,36,0.0,0,0,43.66,86.04,0,c,0.22,0,0.0
203572,21,6,7,102,740,146,129,217.42,180274,4,3,3.5,7,1.17,4,0.0,12,44,0.0,0,0,64.1,94.56,0,c,0.74,0,0.0
408538,2,1,0,1,13,11,30,35.05,19699,2,2,2.0,2,0.0,0,0.0,28,29,3.0,1,0,21.34,103.91,1,c,0.75,1,0.0
154375,70,10,30,165,1667,545,369,838.18,554996,10,16,7.0,21,3.0,7,0.09,5,31,0.0,0,0,52.8,90.35,1,b,0.51,0,3.2
163335,12,2,1,27,359,107,51,158.45,113849,2,7,6.0,8,0.5,1,0.0,11,40,0.0,0,0,18.05,134.39,0,b,0.29,1,0.0
834487,2,1,2,23,52,29,9,28.65,26280,1,2,2.0,2,2.0,2,0.0,8,51,0.0,0,0,38.84,164.98,1,c,0.77,1,0.0
905979,220,22,91,1237,11635,2400,1255,3284.15,2509456,9,21,10.0,24,4.14,8,0.2,3,32,0.0,0,0,54.22,75.11,1,b,0.47,0,0.0
123653,34,9,17,212,940,284,174,488.87,331752,9,8,3.78,8,1.89,6,0.12,7,38,2.7,1,0,11.19,77.6,0,c,0.77,0,0.0
971301,14,3,3,13,662,133,69,175.93,127026,1,4,4.67,8,1.0,2,0.0,9,43,0.0,0,0,39.53,70.1,1,c,0.89,0,0.0
419859,3,1,3,3,77,11,4,29.47,21395,3,1,3.0,3,3.0,3,0.0,21,51,0.0,0,0,41.12,159.92,1,c,0.63,1,0.0
797677,23,12,11,84,1258,175,133,443.38,226858,3,8,1.92,3,0.92,2,0.17,2,51,12.4,3,1,44.27,59.88,0,a,1.0,0,6.4
396278,1,1,1,11,19,7,6,15.87,16970,1,1,1.0,1,1.0,1,0.0,23,43,0.0,0,0,0.0,197.24,0,d,0.45,1,0.0
304654,1,1,0,15,54,6,7,19.3,17111,1,1,1.0,1,0.0,0,0.0,26,49,0.0,0,0,29.05,190.77,0,b,1.0,1,0.0
568376,335,22,152,2653,13769,3201,1254,5052.75,9561821,14,57,15.23,38,6.91,25,0.07,3,43,3.0,1,0,35.33,62.03,1,c,1.0,0,6.9
825830,6,3,4,10,186,15,25,79.88,52879,3,5,2.0,3,1.33,2,0.0,25,30,0.0,0,0,12.28,160.68,0,c,0.91,1,0.0
340057,3,1,3,0,0,1,0,10.63,0,2,1,3.0,3,3.0,3,0.0,24,36,0.0,0,0,21.57,327.07,1,c,0.22,1,0.0
146389,88,11,49,169,1897,312,409,1271.55,3761898,10,25,8.0,17,4.45,12,0.66,1,35,0.0,0,0,30.76,104.8,0,b,0.9,0,2.5
650248,2,1,1,4,65,32,15,35.15,25238,1,2,2.0,2,1.0,1,0.0,9,35,0.0,0,0,16.28,82.17,1,b,0.98,0,0.0
836667,62,6,21,314,3385,354,349,747.83,619391,5,13,10.33,31,3.5,10,0.0,23,28,0.0,0,0,0.0,153.93,0,c,1.0,1,0.0
260874,5,2,0,5,116,24,27,64.03,45562,2,4,2.5,4,0.0,0,0.0,12,47,0.0,0,0,57.38,126.08,0,d,0.89,1,0.0
963899,139,21,47,576,4766,1243,944,1753.22,1261191,6,28,6.62,31,2.24,11,0.13,1,36,0.0,0,0,50.33,109.41,0,c,0.58,0,0.0
525154,35,5,23,351,2520,239,106,503.87,424784,6,6,7.0,9,4.6,7,0.0,8,49,2.9,1,0,35.07,85.38,0,c,0.6,0,0.0
674881,4,3,3,32,84,33,24,50.32,44576,2,1,1.33,2,1.0,2,0.0,22,30,2.8,1,0,66.2,115.98,1,c,0.32,1,0.0
246651,52,17,12,197,2381,315,304,800.67,588892,5,6,3.06,7,0.71,3,0.23,2,54,0.0,0,0,43.01,112.13,1,b,0.77,0,0.0
610094,73,11,23,482,2425,497,358,1023.18,805459,8,23,6.64,16,2.09,6,0.0,15,33,0.0,0,0,17.75,176.81,0,c,0.34,1,0.0
437964,6,3,0,12,484,18,40,114.58,578736,2,5,2.0,4,0.0,0,0.0,11,54,0.0,0,0,19.97,224.69,0,c,1.0,1,0.0
520461,4,1,4,22,121,24,5,41.07,34924,4,2,4.0,4,4.0,4,1.0,7,50,0.0,0,0,54.17,100.23,1,c,0.22,0,0.0
455685,172,15,66,1002,10453,825,787,2907.4,1582631,9,39,11.47,29,4.4,14,0.0,13,46,0.0,0,0,5.55,222.53,0,b,0.76,1,0.0
737360,29,6,8,65,1336,212,156,387.08,279518,5,8,4.83,9,1.33,3,0.0,13,51,0.0,0,0,49.8,63.8,1,c,0.55,0,0.0
302394,1,1,0,0,12,0,2,9.5,4156,1,1,1.0,1,0.0,0,1.0,7,30,0.0,0,0,16.0,171.28,0,b,0.2,1,0.0
950421,410,27,153,1258,21300,2817,1652,5946.63,6404022,17,25,15.19,31,5.67,11,0.25,1,53,3.2,1,0,41.8,115.46,1,d,0.94,0,7.0
844216,11,4,7,49,537,42,28,150.57,96613,4,7,2.75,5,1.75,3,0.18,4,35,0.0,0,0,59.59,120.89,0,c,0.65,0,0.0
438094,48,4,28,412,2238,418,117,615.52,503545,9,4,12.0,18,7.0,9,0.23,7,35,0.0,0,0,0.0,288.55,0,c,0.38,1,0.0
464711,70,12,33,401,3687,689,448,1149.48,761346,7,25,5.83,14,2.75,10,0.41,1,48,22.4,1,1,19.58,74.22,1,a,0.43,0,0.0
627216,5,1,5,26,128,33,26,51.38,43081,5,2,5.0,5,5.0,4,0.0,19,29,0.0,0,0,47.2,281.66,0,c,0.99,1,0.0
813804,18,4,3,86,960,106,37,239.8,139819,3,9,4.5,12,0.75,2,0.28,3,50,0.0,0,0,5.73,124.11,0,c,0.68,0,0.0
401163,42,6,24,330,2085,438,199,554.07,472651,3,15,7.0,15,4.0,8,0.0,19,29,0.0,0,0,37.58,182.66,1,b,0.39,1,0.0
196134,72,10,25,409,3062,522,310,939.97,740761,13,13,7.2,13,2.5,6,0.06,4,34,0.0,0,0,12.87,129.13,1,b,0.85,0,0.0
244810,3,1,1,6,124,12,19,56.08,39048,2,2,3.0,3,1.0,1,0.0,12,48,0.0,0,0,54.0,89.4,0,b,0.76,0,0.0
793850,1,1,0,0,0,1,0,18.02,10831,1,1,1.0,1,0.0,0,0.0,28,29,0.0,0,0,79.43,27.97,0,b,0.98,1,0.0
727135,141,17,51,644,5200,941,734,2136.52,1625399,6,29,8.29,20,3.0,8,0.22,4,41,3.1,1,0,38.0,104.57,0,a,0.38,0,0.0
472934,8,3,1,31,50,29,14,75.57,57796,1,3,2.67,4,0.33,1,0.0,9,33,0.0,0,0,12.83,297.48,0,c,0.62,1,0.0
352963,2,1,2,6,119,14,7,30.27,25091,1,2,2.0,2,2.0,1,1.0,1,41,0.0,0,0,7.6,126.54,1,b,0.78,1,0.0
911778,1,1,1,0,1,0,0,9.85,5790,1,1,1.0,1,1.0,0,0.0,27,37,0.0,0,0,32.39,161.19,0,c,0.6,1,0.0
396896,25,7,9,226,1740,212,73,290.92,278035,1,2,3.57,7,1.29,2,0.0,21,39,0.0,0,0,2.65,124.29,1,c,0.75,1,0.0
258999,1,1,1,0,28,10,10,25.02,15465,1,1,1.0,1,1.0,1,0.0,18,28,3.0,1,0,18.2,295.4,1,b,0.55,1,0.0
180064,37,5,9,69,915,234,140,391.25,240579,7,9,7.4,16,1.8,4,0.68,1,31,0.0,0,0,66.29,84.32,1,b,0.99,0,0.0
190877,392,24,171,1685,21747,2388,1667,5094.12,3518320,13,45,16.33,54,7.12,22,0.35,1,28,0.0,0,0,47.03,59.63,0,c,1.0,0,0.0
573362,2,1,0,5,134,6,20,40.18,21677,2,1,2.0,2,0.0,0,0.0,23,39,0.0,0,0,42.9,104.28,0,c,0.79,1,0.0
649857,94,17,37,386,4744,649,391,1451.52,1113540,4,12,5.53,16,2.18,7,0.07,2,38,0.0,0,0,23.09,218.96,0,a,0.45,1,0.0
615014,36,9,15,244,682,400,192,375.2,328616,3,10,4.0,8,1.67,4,0.0,19,34,0.0,0,0,50.25,146.07,0,c,0.34,1,0.0
749094,17,5,8,63,504,183,66,262.83,190077,4,6,3.4,8,1.6,5,0.0,18,38,11.3,1,1,44.56,150.85,0,c,1.0,1,0.0
261863,7,2,4,0,0,3,0,22.7,6349,3,4,3.5,6,2.0,3,0.0,27,28,0.0,0,0,0.0,116.84,0,c,0.88,1,0.0
479990,207,26,78,1086,9434,1684,953,2301.12,6958952,7,29,7.96,18,3.0,9,0.35,1,48,0.0,0,0,47.89,127.08,0,c,0.51,0,0.0
725544,5,3,3,22,268,73,38,57.68,49178,1,2,1.67,2,1.0,2,0.0,15,50,2.9,1,0,13.73,233.36,0,c,0.1,1,0.0
765554,3,3,0,12,112,13,23,42.32,33888,2,3,1.0,1,0.0,0,0.0,25,34,0.0,0,0,21.05,185.85,0,b,1.0,1,0.0
167053,1,1,0,5,37,15,3,11.58,9666,1,1,1.0,1,0.0,0,0.0,16,42,0.0,0,0,55.93,199.16,1,b,0.68,1,0.0
242146,19,3,11,107,1118,131,61,283.12,157432,4,8,6.33,12,3.67,8,0.26,5,55,0.0,0,0,64.44,156.39,1,b,0.74,1,0.0
359108,75,13,15,41,1969,203,298,773.15,384206,13,10,5.77,12,1.15,4,0.63,1,54,0.0,0,0,60.06,102.97,0,b,0.8,0,0.0
695551,4,1,3,56,208,35,2,35.82,40534,4,3,4.0,4,3.0,3,0.0,21,30,0.0,0,0,41.8,254.32,1,c,0.51,1,0.0
622130,7,3,3,42,290,28,17,79.77,71243,1,1,2.33,3,1.0,2,0.0,9,35,0.0,0,0,24.24,99.02,0,c,0.51,0,0.0
573725,1,1,0,0,13,9,11,11.42,9011,1,1,1.0,1,0.0,0,0.0,24,49,0.0,0,0,48.02,142.28,0,a,0.62,1,0.0
554547,5,2,3,46,430,34,22,91.1,82958,1,5,2.5,4,1.5,3,0.0,26,29,0.0,0,0,27.5,206.34,1,c,0.42,1,0.0
992292,26,4,7,58,386,183,101,249.27,166522,6,9,6.5,11,1.75,3,0.0,9,35,0.0,0,0,58.34,123.91,1,d,0.36,1,0.0
342292,16,4,8,23,719,135,95,205.78,137164,6,9,4.0,6,2.0,5,0.63,1,34,0.0,0,0,44.47,86.71,1,c,0.88,0,0.0
993870,31,9,11,145,1093,140,117,476.15,332959,9,10,3.44,9,1.22,5,0.03,5,28,0.0,0,0,95.02,64.66,0,c,0.78,0,0.0
239777,10,6,5,60,309,210,37,140.15,111206,2,4,1.67,3,0.83,1,0.3,2,51,0.0,0,0,29.21,220.28,0,b,0.45,1,0.0
